Id,Player,Position,Nationality_id
21735,Dario Marcolin,MF,9
21736,Alessandro Rinaldi,DF,9
21737,Iván Obolo,FW,5
21738,Sandro Cois,MF,9
21739,Maurizio Franzone,GK,9
21740,Ibrahim Babatunde,FW,52
21741,Marco Stella,MF,9
21742,﻿Stefano Fattori,DF,9
21743,Giorgio Lucenti,MF,9
21744,Emiliano Tarana,MF,9
21745,Mark Edusei,MF,17
21746,Corrado Colombo,FW,9
21747,Gabriele Ambrosetti,MF,9
21748,Luca Minopoli,MF,9
21749,Davide Bagnacani,GK,9
21750,Salvatore Masiello,"DF,MF",9
21751,Samuele Olivi,DF,9
21752,Jeda,FW,2
21753,Leonardo Migliónico,DF,8
21754,Giorgio Di Vicino,MF,9
21755,Francesco Nieto,FW,9
21756,Marco Padalino,"DF,MF",39
21757,Alessio Stamilla,MF,9
21758,Antonio Piccolo,"FW,MF",9
21759,Michele Anaclerio,DF,9
21760,Lucas Simón,FW,5
21761,Angelo Iorio,DF,9
21762,Leandro Gobatto,MF,2
21763,Pietro Zammuto,DF,9
21764,Daniel Wolf,MF,24
21765,Roberto Maurantonio,GK,9
21766,Tomás Guzmán,"FW,MF",43
21767,Francesco Bini,DF,9
21768,Adrian Cuciula,DF,51
21769,Andrea Maccoppi,MF,9
21770,Simone Guerra,FW,9
21771,Marco Calderoni,"DF,MF",9
21772,Alessandro Ciarrocchi,FW,39
21773,Stefano Avogadri,DF,9
21774,Emanuele Ferraro,FW,9
21775,Andrea Mengoni,DF,9
21776,Pietro Visconti,DF,9
21777,Nicolás Amodio,MF,8
21778,Cristian Melinte,DF,51
21779,Louise Parfait,MF,36
21780,Mikhail Sivakow,"DF,MF",77
21781,Alessandro Tulli,FW,9
21782,Gaetano Capogrosso,DF,9
21783,Nicola Silvestri,MF,9
21784,Emanuele Bianchi,GK,9
21785,Edoardo Catinali,MF,9
21786,Alessandro Marchi,MF,9
21787,Carlo Gervasoni,DF,9
21788,Andrea Mei,DF,9
21789,Ermanno Fumagalli,GK,9
21790,Tommaso Morosini,MF,9
21791,Jacopo Silva,MF,9
21792,Niccolò Romero,FW,9
21793,Jacopo Scaccabarozzi,MF,9
21794,Diego Di Cecco,DF,9
21795,Alex Pederzoli,MF,9
21796,Simone Della Latta,MF,9
21797,Christian Mora,DF,9
21798,Jacopo Ferri,MF,9
21799,Edoardo Masciangelo,"DF,MF",9
21800,Andrea Nobile,FW,9
21801,Matteo Colombi,FW,9
21802,Massimo Carollo,MF,9
21803,Alessandro Castellana,DF,9
21804,Gabriel Debeljuh,FW,16
21805,Jacopo Furlotti,DF,9
21806,Saber Hraiech,FW,9
21807,Mattia Lanzano,GK,9
21808,Matteo Marotta,MF,9
21809,Giulio Mulas,DF,9
21810,Cristian Cauz,DF,9
21811,Youssouph Cheikh Sylla,FW,34
21812,Tomasch Calore,GK,9
21813,Mattia Corradi,"FW,MF",9
21814,Cosimo Nannini,DF,9
21815,Simone Confalonieri,DF,9
21816,Filippo Ansaldi,GK,9
21817,Marco Scotti,MF,9
21818,Matteo Siano,FW,9
21819,﻿Lorenzo Babbi,FW,9
21820,Matteo Bruzzone,DF,9
21821,Giuseppe D'Iglio,MF,9
21822,Pier Luigi Simonetti,MF,9
21823,Thomas Vettorel,GK,9
21824,Elia Visconti,MF,9
21825,Andrea Corbari,MF,9
21826,Davide Lamesta,FW,9
21827,Nicolas Galazzi,FW,9
21828,Kayro Flores Heatley,FW,173
21829,Alex Pedone,MF,9
21830,Francesco Maio,FW,9
21831,Matteo Battistini,DF,9
21832,Gabriele Daniello,DF,9
21833,Giorgio Losa,MF,9
21834,Riccardo Martimbianco,DF,9
21835,Simone Stucchi,GK,9
21836,Stjepan Tomas,DF,16
21837,Alex Brunner,GK,9
21838,Pasquale Padalino,DF,9
21839,Marco Rossi,MF,9
21840,Fabrizio Ferron,GK,9
21841,Massimo Tarantino,DF,9
21842,Daniele Gregori,DF,9
21843,Mirko Benin,MF,9
21844,Luigi Anaclerio,FW,9
21845,Francesco Cigardi,MF,9
21846,Anderson,MF,2
21847,Daniel Fonseca,FW,8
21848,Niccolò Guzzo,DF,9
21849,﻿Ivo Rossen,DF,11
21850,Andrea Tarozzi,DF,9
21851,Mauro Bressan,MF,9
21852,Stefano Rossini,"DF,MF",9
21853,Vincenzo Chianese,FW,9
21854,Davide Caremi,MF,9
21855,Stefano Layeni,GK,9
21856,Cristiano Pavone,DF,9
21857,Stefano Ghirardello,FW,9
21858,Francesco De Francesco,FW,9
21859,Roberto Massaro,FW,9
21860,Leonardo Griffo,GK,5
21861,Cristian Bertani,FW,9
21862,﻿Cesare Ambrosini,DF,9
21863,Giuseppe Le Noci,FW,9
21864,Giovanni Fietta,MF,9
21865,Edoardo Defendi,FW,9
21866,Diamante Crispino,GK,9
21867,Alessio Cristiani,MF,9
21868,Simone Fautario,DF,9
21869,Andrea Ardito,MF,9
21870,Giovanni Cristofari,MF,9
21871,Wladimiro Falcone,GK,9
21872,Simone Andrea Ganz,FW,9
21873,Alessandro Scialpi,MF,9
21874,Marco Russu,DF,9
21875,Fabio Lebran,DF,9
21876,﻿Andrea Marconi,"DF,MF",9
21877,Tiago Casasola,"DF,MF",5
21878,Osarimen Ebagua,FW,52
21879,Pol García,DF,1
21880,Nikola Jakimovski,"DF,FW",81
21881,Martino Borghese,DF,9
21882,Giovanni La Camera,MF,9
21883,Eric Lanini,FW,9
21884,Alberto Tentardini,DF,9
21885,Manuel Cicconi,MF,9
21886,Michele Mandelli,MF,9
21887,Jacopo Triveri,DF,9
21888,Nicolò Sperotto,DF,9
21889,Matteo Chinellato,FW,9
21890,Devis Nossa,DF,9
21891,Davide Di Quinzio,MF,9
21892,Stefano Antezza,MF,9
21893,Roberto Barlocco,GK,9
21894,Giuliano Caputo,DF,9
21895,David Magonara,DF,9
21896,Marco Moleri,FW,9
21897,Giorgio Piacentini,DF,9
21898,Mauro Scaglione,DF,9
21899,Roberto Scaramuzza,MF,9
21900,Gabriele De Nuzzo,FW,9
21901,Gilles Duguet,FW,9
21902,Alessandro Gabrielloni,FW,9
21903,Alessandro Gozzi,GK,9
21904,Ciro Loreto,DF,9
21905,Roberto Di Jenno,DF,9
21906,Francesco Gobbi,FW,9
21907,Davide Buono,MF,9
21908,Pietro Valsecchi,MF,9
21909,Pietro Fusi,FW,9
21910,Alessandro Balconi,DF,9
21911,Justyn D'Ippolito,GK,9
21912,﻿Alessandro Bellemo,MF,9
21913,Luca Vignali,DF,9
21914,Tommaso Arrigoni,MF,9
21915,Matteo Solini,DF,9
21916,Filippo Scaglia,DF,9
21917,Alessio Iovine,"MF,DF",9
21918,Nicholas Ioannou,"DF,MF",63
21919,Ettore Gliozzi,"FW,MF",9
21920,Davide Facchin,GK,9
21921,Andrea Cagnano,DF,9
21922,Marco Varnier,DF,9
21923,Moutir Chajia,MF,27
21924,Filippo Nardi,MF,9
21925,Massimiliano Gatto,MF,9
21926,Elvis Kabashi,MF,78
21927,Dario Toninelli,DF,9
21928,Zito,FW,48
21929,Nicholas Allievi,DF,9
21930,Thomas Aquilina,DF,9
21931,Pierre Bolchini,GK,9
21932,Luca Zanotti,GK,9
21933,Simone Vergassola,MF,9
21934,Daniele Delli Carri,DF,9
21935,Fabio Galante,DF,9
21936,Alessandro Conticchio,MF,9
21937,Alessio Scarchilli,MF,9
21938,Luigi Garzya,DF,9
21939,Yksel Osmanovski,"FW,MF",41
21940,Giammarco Frezza,"DF,MF",9
21941,José María Franco,FW,8
21942,Akeem Omolade,FW,52
21943,Riccardo Maspero,MF,9
21944,Alberto Fontana,GK,9
21945,Ronaldo Vanin,DF,2
21946,Pinga,MF,2
21947,Daniele Martinelli,DF,9
21948,Cristian Adami,DF,9
21949,Johan Walem,MF,27
21950,Raffaele Rubino,FW,9
21951,Abdelilah Saber,DF,26
21952,Filippo Masolini,MF,9
21953,Maurizio Peccarisi,DF,9
21954,Francesco Carbone,DF,9
21955,Tommaso Vailatti,MF,9
21956,Stefano Bianciardi,DF,9
21957,Oscar Brevi,DF,9
21958,Davide Nicola,DF,9
21959,Doudou Diaw,DF,34
21960,Luigi Martinelli,DF,9
21961,Fabio Gallo,MF,9
21962,Matteo Melara,DF,9
21963,Giovanni Orfei,DF,9
21964,Gabriele Cioffi,DF,9
21965,Masashi Oguro,FW,54
21966,Axel Cédric Konan,FW,35
21967,Davide Bottone,MF,9
21968,Denis D'Onofrio,FW,9
21969,Sergiu Suciu,MF,51
21970,Gaël Genevier,MF,4
21971,Manolo Pestrin,MF,9
21972,Nicolás Gorobsov,"DF,MF",5
21973,Filippo Antonelli,MF,9
21974,Mario Salgado,FW,31
21975,Rachid Arma,FW,26
21976,Giuseppe Statella,MF,9
21977,Rocco D'Aiello,DF,9
21978,Simone Benedetti,DF,9
21979,Giuseppe De Feudis,MF,9
21980,Alessandro Sgrigna,"FW,MF",9
21981,Daniele De Vezze,MF,9
21982,Denilson,"FW,MF",2
21983,Davide Morello,"FW,GK",9
21984,Gaetano Carrieri,DF,9
21985,Alessandro Parisi,DF,9
21986,Giuseppe Vives,MF,9
21987,Francesco Benussi,GK,9
21988,Lys Gomis,GK,34
21989,Marko Bakić,MF,33
21990,Abou Diop,FW,34
21991,Nikola Maksimović,DF,28
21992,Marcelo Larrondo,FW,31
21993,Josef Martínez,FW,53
21994,Salvador Ichazo,GK,8
21995,Claudio Morra,FW,9
21996,Marko Vešović,"DF,MF",33
21997,Andrea Belotti,FW,9
21998,Leonardo Candellone,FW,9
21999,Valerio Mantovani,DF,9
22000,Andrea Morello,DF,9
22001,Vasyl Pryima,DF,29
22002,Arlind Ajeti,DF,78
22003,Mattia Aramu,FW,9
22004,Filippo Berardi,MF,172
22005,Alessandro Buongiorno,DF,9
22006,Domenico Coppola,GK,9
22007,Tommaso Cucchietti,GK,9
22008,Alberto Reinaudo,GK,9
22009,Martin Remacle,MF,27
22010,Matteo Rossetti,MF,9
22011,Vanja Milinković-Savić,GK,28
22012,Karlo Butić,FW,16
22013,Alessandro Fiordaliso,DF,9
22014,Ben Lhassine Kone,MF,35
22015,Vincenzo Millico,FW,9
22016,Michel Ndary Adopo,MF,4
22017,Leonardo Rivoira,DF,9
22018,Armando Izzo,DF,9
22019,Gleison Bremer,DF,2
22020,Vitalie Damașcan,MF,163
22021,Luca Gemello,GK,9
22022,Wilfried Singo,"DF,MF",35
22023,Christian Celesia,DF,9
22024,Patrick Enrici,DF,9
22025,Jean Freddi Greco,MF,9
22026,Emin Ghazoini,DF,26
22027,Mihael Onișa,FW,51
22028,Nicola Rauti,FW,9
22029,Mattia Sandri,MF,9
22030,Karol Linetty,MF,14
22031,Mërgim Vojvoda,"DF,FW",82
22032,Nicola Murru,DF,9
22033,Amer Gojak,"MF,FW",49
22034,Krisztofer Horváth,MF,87
22035,Altin Kryeziu,MF,82
22036,Razvan Sava,GK,51
22037,Samuele Vianni,FW,9
22038,David Zima,DF,84
22039,Demba Seck,"MF,FW",34
22040,Magnus Warming,"MF,FW",7
22041,Matt Garbett,MF,126
22042,Alberto Milan,GK,9
22043,Denis Stojković,FW,28
22044,Luigi Turci,GK,9
22045,Francesco Pedone,MF,9
22046,Mirko Conte,DF,9
22047,Stefano Sacchetti,DF,9
22048,Nenad Sakić,DF,28
22049,Fabian Valtolina,FW,9
22050,Bratislav Živković,MF,28
22051,Andrea Rabito,FW,9
22052,Massimo Paganin,DF,9
22053,Vincenzo Iacopino,MF,9
22054,Sid-Ahmed Bouziane,MF,37
22055,Francis Zé,MF,36
22056,Atsushi Yanagisawa,FW,54
22057,Thomas Job,MF,36
22058,Danilo Soddimo,MF,9
22059,Christian Maggio,"DF,MF",9
22060,Andrea Parola,MF,9
22061,Christian Terlizzi,DF,9
22062,Alessandro Romeo,FW,9
22063,Bruno Fontes da Mota,MF,39
22064,Pietro Arnulfo,FW,9
22065,Ikechukwu Kalu,"FW,MF",52
22066,Vincenzo Fiorillo,GK,9
22067,Jonathan Bottinelli,DF,5
22068,Emanuele Testardi,FW,9
22069,Jonathan Rossini,DF,39
22070,Simon Poulsen,DF,7
22071,Matías Rodríguez,"DF,MF",5
22072,Anđelko Savić,FW,39
22073,Davide Gavazzi,MF,9
22074,Michele Fornasier,DF,9
22075,Savvas Gentsoglou,MF,55
22076,Mattia Lombardo,MF,9
22077,Luka Đorđević,FW,33
22078,Alberto Frison,GK,9
22079,Karlo Lulić,MF,16
22080,Samuele Massolo,GK,9
22081,Fernando,MF,2
22082,Carlos Carbonero,"FW,MF",19
22083,Pedro Pereira,FW,3
22084,Michele Rocca,MF,9
22085,Andrés Ponce,FW,53
22086,Giacomo Calò,MF,9
22087,Edoardo Oneto,FW,9
22088,Pedro Pereira,DF,3
22089,Leonardo Serinelli,MF,9
22090,Bartosz Bereszyński,DF,14
22091,Stanley Amuzie,DF,52
22092,Ibourahima Baldé,FW,1
22093,Denis Baumgartner,MF,70
22094,Pietro Cavagnaro,GK,9
22095,Gergely Hutvágner,GK,87
22096,Titas Krapikas,GK,72
22097,Andrea Tessiore,MF,9
22098,Michal Tomič,MF,70
22099,Andrea Tozzo,GK,9
22100,Gian Marco Ferrari,DF,9
22101,Vid Belec,GK,32
22102,Ognjen Stijepović,"FW,MF",33
22103,Emanuel Ercolano,DF,9
22104,Omar Colley,DF,92
22105,Júnior Tavares,DF,2
22106,Marco Sau,"MF,FW",9
22107,Mohamed Bahlouli,MF,4
22108,Tommaso Farabegoli,DF,9
22109,Simone Trimboli,MF,9
22110,Jamie Yayi Mpie,MF,27
22111,Morten Thorsby,"MF,DF",21
22112,Tommaso Augello,DF,9
22113,Gonzalo Maroni,"MF,FW",5
22114,Kristoffer Askildsen,MF,21
22115,Lorenzo Avogadri,GK,9
22116,Matteo Raspa,GK,9
22117,Kaique Rocha,DF,2
22118,Mikkel Damsgaard,"MF,FW",7
22119,Karlo Letica,GK,16
22120,Antonio Palumbo,MF,9
22121,Nik Prelec,FW,32
22122,Nicola Ravaglia,GK,9
22123,Vladyslav Supriaha,FW,29
22124,Gerard Yepes,"MF,DF",1
22125,Giovanni Bonfanti,DF,9
22126,Lorenzo Di Stefano,FW,9
22127,Mohammed Ihattaren,MF,11
22128,Francesco Migliardi,DF,9
22129,Daniele Montevago,FW,9
22130,Ivan Saio,GK,9
22131,Marco Somma,DF,9
22132,Cristian Silvestri,DF,9
22133,Giuseppe Abruzzese,DF,9
22134,Alfonso Camorani,MF,9
22135,Rodolfo Giorgetti,MF,9
22136,Sebastjan Cimirotič,FW,32
22137,Alberto Savino,DF,9
22138,Matteo Superbi,MF,9
22139,Vukašin Poleksić,GK,33
22140,Nicola Mariniello,MF,9
22141,Drissa Diarra,"DF,MF",12
22142,Arnaud Kouyo,DF,35
22143,Babù,"FW,MF",2
22144,Alexei Eremenko,"FW,MF",83
22145,Luca Anania,GK,9
22146,Italo Mattioli,FW,9
22147,Karim Saidi,DF,46
22148,Marco Pecorari,DF,9
22149,Tiziano Polenghi,DF,9
22150,﻿Alberto Giuliatto,DF,9
22151,Marcello Cottafava,DF,9
22152,Juliano Vicentini,MF,2
22153,Blažej Vaščák,MF,70
22154,Rafael Tesser,DF,2
22155,Cristian Arrieta,DF,174
22156,Giuseppe Caccavallo,FW,9
22157,Ondřej Herzán,MF,84
22158,Alessandro Camisa,DF,9
22159,Vittorio Triarico,FW,9
22160,Fabiano,"DF,MF",2
22161,Anej Lovrečič,MF,32
22162,José Ignacio Castillo,FW,5
22163,Edinho Campos,MF,2
22164,Gianmarco Ingrosso,DF,9
22165,Emanuele Terranova,DF,9
22166,Antonio Mazzotta,"DF,MF",9
22167,Alain Baclet,FW,4
22168,Franco Lepore,MF,9
22169,Davide Petrachi,GK,9
22170,Gustavo,DF,2
22171,Edward Ofere,"FW,MF",52
22172,Simone Sini,DF,9
22173,Luca Di Matteo,"DF,MF",9
22174,Ugo Gabrieli,GK,9
22175,Niccolò Donida,DF,9
22176,Luíz Sacilotto,MF,2
22177,Stefano Salvi,MF,9
22178,Marco Rosafio,FW,39
22179,Romeo Papini,MF,9
22180,Andrea Cicerello,FW,9
22181,Domenico Brunetti,DF,9
22182,Gianmarco Chironi,GK,9
22183,Sedric Kalombo,DF,9
22184,Matteia Persano,FW,9
22185,Eric Herrera,"FW,MF",89
22186,Nicolò Gigli,DF,9
22187,Kevin Vinetot,DF,4
22188,Andrea Beduschi,DF,9
22189,Marco Bleve,GK,9
22190,Gianmarco Monaco,MF,9
22191,Edoardo Tundo,MF,9
22192,﻿Simone Ciancio,DF,9
22193,Ferdinando Vitofrancesco,"DF,MF",9
22194,Andrea Arrigoni,MF,9
22195,Mario Pacilli,"FW,MF",9
22196,Luca Fiordilino,MF,9
22197,Giuseppe Torromino,FW,9
22198,Andrea Capristo,MF,9
22199,Matteo Di Piazza,FW,9
22200,Pedro Ferreira,MF,3
22201,Mirko Drudi,DF,9
22202,Linas Mėgelaitis,MF,72
22203,Radoslav Tsonev,MF,65
22204,Giulio Gambardella,DF,9
22205,Davide Riccardi,DF,9
22206,Gianluca Turchetta,MF,9
22207,Emanuele Valeri,DF,9
22208,Paolo Vicino,GK,9
22209,Mauro Vigorito,GK,9
22210,Jacopo Petriccione,MF,9
22211,Žan Majer,MF,32
22212,Thom Haye,MF,11
22213,Andrea Saraniti,FW,9
22214,Mattia Felici,MF,9
22215,Cosimo Chiricò,FW,9
22216,Edgaras Dubickas,MF,72
22217,Fabio Doratiotto,MF,9
22218,Joakim Milli,GK,9
22219,Roberto Pierno,DF,9
22220,Andrea Tabanelli,MF,9
22221,Yevhen Shakhov,"MF,FW",29
22222,Brayan Vera,"DF,FW",19
22223,Ilario Monterisi,DF,9
22224,Silvio Colella,DF,9
22225,Augustas Dubickas,MF,72
22226,Luka Dumancic,DF,16
22227,Antonino Gallo,DF,9
22228,Michele Laraspata,DF,9
22229,Simone Lo Faso,FW,9
22230,Sergio Maselli,MF,9
22231,Samuele Oltremarini,FW,9
22232,Vito Radicchio,DF,9
22233,Salvatore Rimoli,FW,9
22234,John Björkengren,MF,41
22235,Leonard Zuta,DF,81
22236,Luca Paganini,MF,9
22237,Marcin Listkowski,"MF,FW",14
22238,Fabio Pisacane,DF,9
22239,Pablo Rodríguez,FW,1
22240,Boban Nikolov,MF,81
22241,Güven Yalçın,"FW,MF",15
22242,Alexandru Borbei,GK,51
22243,Luigi Gianfreda,DF,9
22244,Gianmarco Mancarella,MF,9
22245,Morten Hjulmand,MF,7
22246,Gabriel Strefezza,"FW,MF",2
22247,Francesco Di Mariano,"FW,MF",9
22248,Þórir Jóhann Helgason,MF,40
22249,Brynjar Ingi Bjarnason,DF,40
22250,Raúl Asencio,FW,1
22251,Alberto Dima,GK,9
22252,Orlando Gill,MF,51
22253,Joan Gonzàlez,MF,1
22254,Emin Hasic,DF,41
22255,Jasper Samooja,GK,83
22256,﻿Marco Fortin,GK,9
22257,Michele Mignani,DF,9
22258,Massimo Brambilla,MF,9
22259,Luca Cavallo,MF,9
22260,Vincenzo Riccio,MF,9
22261,Ghislain Akassou,DF,35
22262,Christian Scalzo,FW,9
22263,Giuseppe Taglialatela,GK,9
22264,Roberto D'Aversa,MF,13
22265,Alessandro Cucciari,DF,9
22266,Antonio Morello,FW,9
22267,Daniele Di Donato,MF,9
22268,Francesco Colonnese,DF,9
22269,Pasquale Iadaresta,FW,9
22270,Douglas Packer,MF,2
22271,Gennaro Esposito,MF,9
22272,Mario Frick,FW,148
22273,Ezio Brevi,"DF,MF",9
22274,Dimitrios Eleftheropoulos,GK,55
22275,Caetano Calil,"FW,MF",2
22276,Richard Porta,FW,42
22277,Mirko Guadalupi,MF,9
22278,Cosmin Moți,DF,51
22279,Antonio Zito,"DF,MF",9
22280,Michele Fini,MF,9
22281,Michael Odibe,DF,52
22282,Roberto Vitiello,DF,9
22283,Salvatore Mastronunzio,FW,9
22284,Joazhiño Arroe,"FW,MF",57
22285,David Mounard,"FW,MF",4
22286,Emanuele Pesoli,DF,9
22287,Pablo González,"FW,MF",5
22288,Luís Neto,DF,3
22289,Zé Eduardo,FW,2
22290,Ribair Rodríguez,MF,8
22291,Fabrizio Grillo,"DF,MF",9
22292,Luca Ceccarelli,DF,9
22293,Luca Crescenzi,DF,9
22294,Pierluigi Cappelluzzo,FW,9
22295,Thomas Jaguaribe,"FW,MF",2
22296,﻿Tommaso Biagiotti,GK,9
22297,Federico Gentile,MF,9
22298,Tommaso Ghinassi,DF,9
22299,Simone Guerri,MF,9
22300,Aniello Panariello,DF,9
22301,Roberto Masullo,DF,9
22302,Marco Firenze,"FW,MF",9
22303,Paolo Grillo,FW,9
22304,Dario D'Ambrosio,DF,9
22305,Gianmarco De Feo,FW,9
22306,Eugenio Dinelli,FW,9
22307,Daniele Guglielmi,DF,9
22308,Lukáš Opiela,MF,70
22309,Mirko Romagnoli,DF,9
22310,Salvatore Sanfilippo,GK,9
22311,Dario Šarić,MF,49
22312,Luigi Silvestri,DF,9
22313,Francesco Venuto,MF,9
22314,Matteo Brumat,MF,9
22315,Pietro Cianci,FW,9
22316,Samuele Neglia,MF,9
22317,Danilo Bulevardi,MF,9
22318,Niccolò Nassi,DF,9
22319,Sebastiano Biancalani,FW,9
22320,Christian Cefariello,GK,9
22321,Matteo Comparini,GK,9
22322,Alessio Rossi,GK,9
22323,Alessandro Polidori,FW,9
22324,Matteo Serrotti,MF,9
22325,Carmine Setola,DF,9
22326,Alessandro Cesarini,FW,9
22327,Lorenzo Migliorelli,DF,9
22328,Shady Oukhadda,MF,26
22329,Atila Varga,DF,70
22330,Jayden Sweeney,FW,9
22331,Lorenzo Ferrari,GK,9
22332,Brendan Shabani,MF,9
22333,Francesco Vassallo,MF,9
22334,﻿Alessio Scarpi,GK,9
22335,Roberto Maltagliati,DF,9
22336,Oscar Magoni,MF,9
22337,Dražen Bolić,DF,28
22338,Salvatore Russo,"DF,MF",9
22339,Marco Schenardi,MF,9
22340,Marko Perović,MF,28
22341,Giampiero Maini,MF,9
22342,Giacomo Dicara,DF,9
22343,Francesco Montervino,MF,9
22344,Tiziano De Patre,MF,9
22345,Pasquale Luiso,FW,9
22346,Anselmo Robbiati,"FW,MF",9
22347,Massimiliano Scaglia,DF,9
22348,Massimiliano Giacobbo,MF,9
22349,Giovanni Passiglia,MF,9
22350,Milan Rapaić,"FW,MF",16
22351,Marco Esposito,DF,9
22352,Paolo Poggi,FW,9
22353,Dario Baccin,DF,9
22354,Stefano Lombardi,DF,9
22355,Pietro Parente,MF,9
22356,Magnus Hedman,GK,41
22357,Giovanni Goracci,MF,9
22358,Bruce Dombolo,FW,4
22359,Andrea De Falco,MF,9
22360,Alberto Comazzi,DF,9
22361,Matías Miramontes,MF,5
22362,Stefano Olivieri,DF,9
22363,Maurizio Anastasi,MF,9
22364,Matías Masiero,MF,8
22365,Umberto Eusepi,FW,9
22366,Ivan Piccoli,MF,9
22367,Alberto Gerbo,MF,9
22368,Vladislav Mirchev,FW,65
22369,﻿Massimo Bussi,FW,9
22370,Daniele Casiraghi,MF,9
22371,Dramane Konaté,DF,35
22372,Marco Mallus,DF,9
22373,Zaccaria Hamlili,MF,9
22374,Luca Cognigni,FW,9
22375,Alessandro Morbidelli,FW,9
22376,Luca Gelonese,MF,9
22377,Lorenzo Paoli,MF,9
22378,Daniele Pedrelli,"DF,MF",9
22379,Umberto Cazzola,MF,9
22380,Riccardo Pandolfi,DF,9
22381,Lorenzo Bambozzi,MF,9
22382,Giuseppe Maiorano,FW,9
22383,Aurelio Barilaro,DF,9
22384,Andrea Fabrizzi,GK,9
22385,Davide Montagnoli,FW,9
22386,Francesco Salciccia,DF,9
22387,Lorenzo Speranza,FW,9
22388,﻿Simone Battaglia,MF,9
22389,Elio De Silvestro,FW,9
22390,Petar Kostadinović,DF,16
22391,Luca Ricci,DF,9
22392,Manuel Daffara,DF,9
22393,Dávid Forgács,DF,87
22394,Andrea Rossini,GK,9
22395,Tiberio Velocci,FW,9
22396,Alessandro Di Dio,DF,9
22397,Matteo Maresca,MF,9
22398,Antonino Asta,MF,9
22399,Arturo Di Napoli,FW,9
22400,Christian La Grotteria,FW,5
22401,Luca Ferri,DF,9
22402,Frank Ongfiang,MF,36
22403,Valentino Lai,MF,41
22404,Gaetano Vasari,"FW,MF",9
22405,Evans Soligo,MF,9
22406,Ernesto Farías,FW,5
22407,Pietro Balistreri,FW,9
22408,Mariano Andújar,GK,5
22409,Gianluca Palmiteri,FW,9
22410,Radosław Matusiak,FW,14
22411,Paolo Carbonaro,FW,9
22412,Michel Morganella,"DF,MF",39
22413,Dorin Goian,DF,51
22414,Armin Bačinović,MF,32
22415,João Pedro,"FW,MF",9
22416,Eros Pisano,DF,9
22417,Eran Zahavi,"FW,MF",45
22418,Alexandros Tzorvas,GK,55
22419,Carlos Labrín,DF,31
22420,Milan Milanović,DF,28
22421,Ignacio Lores,"DF,FW",8
22422,Agon Mehmeti,FW,78
22423,Giacomo Brichetto,GK,9
22424,Egidio Arévalo,MF,8
22425,Anselmo de Moraes,MF,2
22426,Giulio Sanseverino,MF,9
22427,Cephas Malele,FW,39
22428,Aljaž Struna,"DF,MF",32
22429,Ivaylo Chochev,MF,65
22430,João Silva,FW,3
22431,Accursio Bentivegna,FW,9
22432,Oscar Hiljemark,MF,41
22433,Josip Posavec,GK,16
22434,Manuel Arteaga,FW,53
22435,Matheus Cassini,MF,2
22436,Housem Ferchichi,MF,9
22437,Marco Toscano,MF,9
22438,Haitam Aleesami,"MF,DF",21
22439,Bruno Henrique,MF,2
22440,Gennaro Ruggiero,MF,9
22441,Stefan Silva,FW,41
22442,Francesco Bonfiglio,FW,9
22443,Simone Giuliano,DF,9
22444,Samuel Guddo,GK,9
22445,Leonardo Marson,GK,9
22446,Andrea Punzi,DF,9
22447,﻿Igor Coronado,"MF,FW",2
22448,Radosław Murawski,MF,14
22449,Alberto Pomini,GK,9
22450,Paweł Dawidowicz,"DF,MF",14
22451,Corentin Fiore,DF,27
22452,Davide Petermann,MF,9
22453,Graziano Belladonna,GK,9
22454,Mirko Gallo,DF,9
22455,Luca Maniero,GK,9
22456,João Paula,DF,3
22457,Agostino Rizzo,FW,9
22458,Alessandro Salvi,"DF,MF",9
22459,Przemysław Szymiński,DF,14
22460,Niklas Gunnarsson,DF,21
22461,﻿Igor Protti,FW,9
22462,Alessandro Doga,MF,9
22463,Claudio Grauso,MF,9
22464,David Balleri,DF,9
22465,Emiliano Biliotti,FW,9
22466,Davide Saverino,MF,9
22467,Mario Bortolazzi,MF,9
22468,Gennaro Ruotolo,MF,9
22469,Davide Mezzanotti,DF,9
22470,Stefano Fanucci,DF,9
22471,Gianpietro Piovani,MF,9
22472,Hugo Enyinnaya,FW,52
22473,Michele Gelsi,MF,9
22474,Binho,"DF,MF",2
22475,Patrizio Billio,MF,9
22476,Francesco Palmieri,FW,9
22477,Gianmatteo Mareggini,GK,9
22478,Alessandro Evangelisti,MF,9
22479,Alessandro Gambadori,MF,9
22480,Nicola Iannotti,MF,9
22481,Emmanuel Osei,DF,17
22482,Paulinho,FW,2
22483,Luca Mazzoni,GK,9
22484,Paolo Acerbis,GK,9
22485,Carmine Coppola,MF,9
22486,Martin Bergvold,MF,7
22487,Sidny,DF,2
22488,Francesco Volpe,FW,9
22489,Filip Krstić,DF,28
22490,Giuseppe Rizza,DF,9
22491,Marcus Diniz,DF,2
22492,Andrea Migliorini,MF,9
22493,Luigi Vitale,"DF,FW",9
22494,Jürgen Prutsch,MF,24
22495,Samuele Modica,DF,9
22496,Welle Ossou,DF,9
22497,Luca Simeoni,FW,9
22498,Federico Dionisi,FW,9
22499,Andrea Luci,MF,9
22500,Alessandro Lambrughi,DF,9
22501,Simone Salviato,DF,9
22502,Fabrizio Di Bella,DF,9
22503,Angelo Bencivenga,DF,9
22504,Attila Filkor,MF,87
